Iter,Loss,L2
2.910000000000000000e+02,3.672720398753881454e-03,1.887074661254882812e+01,1.545877933502197266e+01
2.920000000000000000e+02,3.651130478829145432e-03,1.883346939086914062e+01,1.550101375579833984e+01
2.930000000000000000e+02,3.631504252552986145e-03,1.902647018432617188e+01,1.557873821258544922e+01
2.940000000000000000e+02,3.615870606154203415e-03,1.946839714050292969e+01,1.576331424713134766e+01
2.950000000000000000e+02,3.606249811127781868e-03,1.957022476196289062e+01,1.588886260986328125e+01
2.960000000000000000e+02,3.599431831389665604e-03,1.964518356323242188e+01,1.600793647766113281e+01
2.970000000000000000e+02,3.591553773730993271e-03,1.958608627319335938e+01,1.607147216796875000e+01
2.980000000000000000e+02,3.571427892893552780e-03,1.944536018371582031e+01,1.609900283813476562e+01
2.990000000000000000e+02,3.512407420203089714e-03,1.914689636230468750e+01,1.605045700073242188e+01
3.000000000000000000e+02,3.427503164857625961e-03,1.883963966369628906e+01,1.590285491943359375e+01
3.010000000000000000e+02,3.288730513304471970e-03,1.848706054687500000e+01,1.546849346160888672e+01
3.020000000000000000e+02,3.184412606060504913e-03,1.842106628417968750e+01,1.531865310668945312e+01
3.030000000000000000e+02,3.116200445219874382e-03,1.850901222229003906e+01,1.507460880279541016e+01
3.040000000000000000e+02,3.085788339376449585e-03,1.820232772827148438e+01,1.517332839965820312e+01
3.050000000000000000e+02,3.066971199586987495e-03,1.779084205627441406e+01,1.534530067443847656e+01
3.060000000000000000e+02,3.057692199945449829e-03,1.718219566345214844e+01,1.538371753692626953e+01
3.070000000000000000e+02,3.052510786801576614e-03,1.712016487121582031e+01,1.544845104217529297e+01
3.080000000000000000e+02,3.048534505069255829e-03,1.712620162963867188e+01,1.552563476562500000e+01
3.090000000000000000e+02,3.043974284082651138e-03,1.714133071899414062e+01,1.555567550659179688e+01
3.100000000000000000e+02,3.038121853023767471e-03,1.715773391723632812e+01,1.558940219879150391e+01
3.110000000000000000e+02,3.030129941180348396e-03,1.714749336242675781e+01,1.561858081817626953e+01
3.120000000000000000e+02,3.008138854056596756e-03,1.705374717712402344e+01,1.557998943328857422e+01
3.130000000000000000e+02,2.961362246423959732e-03,1.677825546264648438e+01,1.547796535491943359e+01
3.140000000000000000e+02,2.933392766863107681e-03,1.611288833618164062e+01,1.499167633056640625e+01
3.150000000000000000e+02,2.868724288418889046e-03,1.637288856506347656e+01,1.513145160675048828e+01
3.160000000000000000e+02,2.835081890225410461e-03,1.636756134033203125e+01,1.500444889068603516e+01
3.170000000000000000e+02,2.799678128212690353e-03,1.625476455688476562e+01,1.493077564239501953e+01
3.180000000000000000e+02,2.770748920738697052e-03,1.598393344879150391e+01,1.476722812652587891e+01
3.190000000000000000e+02,2.751042600721120834e-03,1.598432636260986328e+01,1.474202251434326172e+01
3.200000000000000000e+02,2.733207773417234421e-03,1.590701961517333984e+01,1.470477771759033203e+01
3.210000000000000000e+02,2.728899940848350525e-03,1.580918407440185547e+01,1.466381549835205078e+01
3.220000000000000000e+02,2.726340666413307190e-03,1.589020538330078125e+01,1.465071487426757812e+01
3.230000000000000000e+02,2.724789083003997803e-03,1.587440395355224609e+01,1.463272094726562500e+01
3.240000000000000000e+02,2.721572527661919594e-03,1.583281707763671875e+01,1.456630420684814453e+01
3.250000000000000000e+02,2.715269103646278381e-03,1.576289558410644531e+01,1.448776721954345703e+01
3.260000000000000000e+02,2.701127668842673302e-03,1.555683612823486328e+01,1.429818725585937500e+01
3.270000000000000000e+02,2.686206251382827759e-03,1.517811965942382812e+01,1.407193946838378906e+01
3.280000000000000000e+02,2.665939042344689369e-03,1.487711715698242188e+01,1.404383754730224609e+01
3.290000000000000000e+02,2.638365607708692551e-03,1.470767879486083984e+01,1.383409214019775391e+01
3.300000000000000000e+02,2.618534490466117859e-03,1.472601318359375000e+01,1.381916999816894531e+01
3.310000000000000000e+02,2.598515711724758148e-03,1.438146781921386719e+01,1.377185916900634766e+01
3.320000000000000000e+02,2.577462000772356987e-03,1.441700458526611328e+01,1.371547889709472656e+01
3.330000000000000000e+02,2.540081972256302834e-03,1.439986228942871094e+01,1.357044410705566406e+01
3.340000000000000000e+02,2.513197483494877815e-03,1.483413600921630859e+01,1.343165016174316406e+01
3.350000000000000000e+02,2.497540321201086044e-03,1.500290679931640625e+01,1.323493862152099609e+01
3.360000000000000000e+02,2.481358591467142105e-03,1.535000801086425781e+01,1.318822097778320312e+01
3.370000000000000000e+02,2.468393649905920029e-03,1.572988605499267578e+01,1.310534667968750000e+01
3.380000000000000000e+02,2.467766404151916504e-03,1.542847156524658203e+01,1.312821197509765625e+01
3.390000000000000000e+02,2.463325392454862595e-03,1.557430648803710938e+01,1.311715221405029297e+01
3.400000000000000000e+02,2.459718845784664154e-03,1.551855850219726562e+01,1.313567352294921875e+01
3.410000000000000000e+02,2.454491332173347473e-03,1.543181514739990234e+01,1.316619682312011719e+01
3.420000000000000000e+02,2.445737831294536591e-03,1.533497619628906250e+01,1.318445396423339844e+01
3.430000000000000000e+02,2.428745850920677185e-03,1.519634151458740234e+01,1.316561126708984375e+01
3.440000000000000000e+02,2.400650177150964737e-03,1.497330093383789062e+01,1.307451534271240234e+01
3.450000000000000000e+02,2.342062536627054214e-03,1.444884490966796875e+01,1.273633193969726562e+01
3.460000000000000000e+02,2.277553314343094826e-03,1.352604007720947266e+01,1.233399391174316406e+01
3.470000000000000000e+02,2.218050882220268250e-03,1.271987533569335938e+01,1.177060890197753906e+01
3.480000000000000000e+02,2.181153045967221260e-03,1.197602748870849609e+01,1.161987018585205078e+01
3.490000000000000000e+02,2.136676106601953506e-03,1.218903636932373047e+01,1.150558662414550781e+01
3.500000000000000000e+02,2.118492033332586288e-03,1.221032714843750000e+01,1.125103187561035156e+01
3.510000000000000000e+02,2.098559867590665817e-03,1.216895008087158203e+01,1.131321334838867188e+01
3.520000000000000000e+02,2.089727669954299927e-03,1.213458156585693359e+01,1.113619327545166016e+01
3.530000000000000000e+02,2.078074496239423752e-03,1.195768737792968750e+01,1.105385971069335938e+01
3.540000000000000000e+02,2.073208102956414223e-03,1.171894645690917969e+01,1.087410354614257812e+01
3.550000000000000000e+02,2.071074675768613815e-03,1.178344535827636719e+01,1.085956954956054688e+01
3.560000000000000000e+02,2.069319365546107292e-03,1.168756484985351562e+01,1.080730724334716797e+01
3.570000000000000000e+02,2.067718654870986938e-03,1.163924980163574219e+01,1.082874584197998047e+01
3.580000000000000000e+02,2.065727720037102699e-03,1.159204292297363281e+01,1.083622169494628906e+01
3.590000000000000000e+02,2.063586143776774406e-03,1.159084415435791016e+01,1.086840534210205078e+01
3.600000000000000000e+02,2.059160033240914345e-03,1.159977912902832031e+01,1.088225936889648438e+01
3.610000000000000000e+02,2.040104940533638000e-03,1.167939281463623047e+01,1.088370132446289062e+01
3.620000000000000000e+02,2.024400979280471802e-03,1.171179389953613281e+01,1.090847492218017578e+01
3.630000000000000000e+02,2.002857858315110207e-03,1.170812797546386719e+01,1.082925796508789062e+01
3.640000000000000000e+02,1.982693560421466827e-03,1.184062957763671875e+01,1.076439285278320312e+01
3.650000000000000000e+02,1.958841923624277115e-03,1.193749332427978516e+01,1.084752941131591797e+01
3.660000000000000000e+02,1.942501170560717583e-03,1.188930320739746094e+01,1.079370117187500000e+01
3.670000000000000000e+02,1.935367705300450325e-03,1.173726940155029297e+01,1.076592159271240234e+01
3.680000000000000000e+02,1.928056706674396992e-03,1.158645725250244141e+01,1.072204017639160156e+01
3.690000000000000000e+02,1.916281646117568016e-03,1.138291358947753906e+01,1.073250770568847656e+01
3.700000000000000000e+02,1.909391488879919052e-03,1.125283241271972656e+01,1.066774463653564453e+01
3.710000000000000000e+02,1.904356642626225948e-03,1.123548126220703125e+01,1.075753879547119141e+01
3.720000000000000000e+02,1.899908180348575115e-03,1.119892024993896484e+01,1.080068016052246094e+01
3.730000000000000000e+02,1.895393244922161102e-03,1.115715503692626953e+01,1.087091445922851562e+01
3.740000000000000000e+02,1.888566883280873299e-03,1.104215431213378906e+01,1.093944549560546875e+01
3.750000000000000000e+02,1.877586240880191326e-03,1.088340854644775391e+01,1.103977966308593750e+01
3.760000000000000000e+02,1.861313125118613243e-03,1.072890758514404297e+01,1.115995788574218750e+01
3.770000000000000000e+02,1.839846838265657425e-03,1.061913394927978516e+01,1.122855377197265625e+01
3.780000000000000000e+02,1.816539559513330460e-03,1.087850379943847656e+01,1.127523517608642578e+01
3.790000000000000000e+02,1.792950555682182312e-03,1.077381992340087891e+01,1.101016235351562500e+01
3.800000000000000000e+02,1.753842923790216446e-03,1.125251674652099609e+01,1.061622810363769531e+01
3.810000000000000000e+02,1.708960626274347305e-03,1.141570186614990234e+01,1.030639648437500000e+01
3.820000000000000000e+02,1.681059016846120358e-03,1.144739341735839844e+01,1.012974929809570312e+01
3.830000000000000000e+02,1.671776641160249710e-03,1.149106597900390625e+01,9.952297210693359375e+00
3.840000000000000000e+02,1.667058560997247696e-03,1.142082214355468750e+01,9.757056236267089844e+00
3.850000000000000000e+02,1.665020594373345375e-03,1.142517948150634766e+01,9.881930351257324219e+00
3.860000000000000000e+02,1.662800088524818420e-03,1.142653846740722656e+01,9.836536407470703125e+00
3.870000000000000000e+02,1.661875750869512558e-03,1.141582679748535156e+01,9.773704528808593750e+00
3.880000000000000000e+02,1.661172835156321526e-03,1.147344112396240234e+01,9.722662925720214844e+00
3.890000000000000000e+02,1.660311012528836727e-03,1.144412803649902344e+01,9.708545684814453125e+00
3.900000000000000000e+02,1.659782952629029751e-03,1.143523406982421875e+01,9.708713531494140625e+00
3.910000000000000000e+02,1.658698078244924545e-03,1.143421554565429688e+01,9.715603828430175781e+00
3.920000000000000000e+02,1.656400272622704506e-03,1.144097423553466797e+01,9.705356597900390625e+00
3.930000000000000000e+02,1.652576960623264313e-03,1.141616725921630859e+01,9.701348304748535156e+00
3.940000000000000000e+02,1.645441283471882343e-03,1.146749877929687500e+01,9.662420272827148438e+00
3.950000000000000000e+02,1.633632346056401730e-03,1.127395629882812500e+01,9.548027038574218750e+00
3.960000000000000000e+02,1.615442801266908646e-03,1.121602630615234375e+01,9.355719566345214844e+00
3.970000000000000000e+02,1.582094351761043072e-03,1.077394485473632812e+01,8.917510032653808594e+00
3.980000000000000000e+02,1.598644419573247433e-03,1.035921573638916016e+01,8.256920814514160156e+00
3.990000000000000000e+02,1.565735787153244019e-03,1.059793281555175781e+01,8.637725830078125000e+00
4.000000000000000000e+02,1.532229245640337467e-03,1.006931114196777344e+01,8.410652160644531250e+00
4.010000000000000000e+02,1.491344533860683441e-03,9.398335456848144531e+00,7.976027011871337891e+00
4.020000000000000000e+02,1.488846261054277420e-03,9.095418930053710938e+00,7.727557182312011719e+00
4.030000000000000000e+02,1.481683808378875256e-03,9.231758117675781250e+00,7.839462757110595703e+00
4.040000000000000000e+02,1.476388308219611645e-03,9.267770767211914062e+00,7.900928020477294922e+00
4.050000000000000000e+02,1.453717821277678013e-03,9.521180152893066406e+00,7.705152988433837891e+00
4.060000000000000000e+02,1.443805755116045475e-03,9.693127632141113281e+00,7.562408447265625000e+00
4.070000000000000000e+02,1.434530597180128098e-03,9.987253189086914062e+00,7.442968368530273438e+00
4.080000000000000000e+02,1.429240219295024872e-03,1.002404117584228516e+01,7.335437297821044922e+00
4.090000000000000000e+02,1.425685361027717590e-03,9.883916854858398438e+00,7.274755001068115234e+00
4.100000000000000000e+02,1.423394307494163513e-03,9.882408142089843750e+00,7.252555370330810547e+00
4.110000000000000000e+02,1.420747255906462669e-03,9.892672538757324219e+00,7.202296733856201172e+00
4.120000000000000000e+02,1.416498329490423203e-03,1.003692150115966797e+01,7.057979583740234375e+00
4.130000000000000000e+02,1.412803423590958118e-03,1.022123718261718750e+01,7.041807651519775391e+00
4.140000000000000000e+02,1.409952761605381966e-03,1.029238128662109375e+01,6.945963859558105469e+00
4.150000000000000000e+02,1.407080795615911484e-03,1.030493354797363281e+01,6.957813262939453125e+00
4.160000000000000000e+02,1.404549228027462959e-03,1.022194004058837891e+01,7.004649162292480469e+00
4.170000000000000000e+02,1.402928843162953854e-03,1.017932319641113281e+01,6.988820552825927734e+00
4.180000000000000000e+02,1.398042542859911919e-03,1.016630554199218750e+01,6.949292182922363281e+00
4.190000000000000000e+02,1.389525597915053368e-03,1.019593429565429688e+01,6.822618007659912109e+00
4.200000000000000000e+02,1.384079689159989357e-03,1.021577072143554688e+01,6.617619037628173828e+00
4.210000000000000000e+02,1.362366368994116783e-03,1.031204414367675781e+01,6.268750190734863281e+00
4.220000000000000000e+02,1.337650814093649387e-03,1.022765064239501953e+01,6.050343990325927734e+00
4.230000000000000000e+02,1.307229278609156609e-03,1.029271507263183594e+01,5.268370151519775391e+00
4.240000000000000000e+02,1.283085788600146770e-03,1.021299934387207031e+01,5.222515106201171875e+00
4.250000000000000000e+02,1.262458972632884979e-03,1.023269844055175781e+01,4.778307437896728516e+00
4.260000000000000000e+02,1.252499758265912533e-03,1.035292148590087891e+01,4.113038063049316406e+00
4.270000000000000000e+02,1.241265330463647842e-03,1.018052101135253906e+01,3.992617845535278320e+00
4.280000000000000000e+02,1.238135155290365219e-03,1.025584983825683594e+01,4.064739704132080078e+00
4.290000000000000000e+02,1.232825219631195068e-03,1.034450531005859375e+01,4.027954578399658203e+00
4.300000000000000000e+02,1.230133231729269028e-03,1.033102893829345703e+01,3.919018507003784180e+00
4.310000000000000000e+02,1.225976157002151012e-03,1.032116985321044922e+01,3.981265544891357422e+00
4.320000000000000000e+02,1.219972036778926849e-03,1.030282974243164062e+01,4.117975234985351562e+00
4.330000000000000000e+02,1.215529046021401882e-03,1.030685901641845703e+01,4.379991054534912109e+00
4.340000000000000000e+02,1.211671158671379089e-03,1.030476665496826172e+01,4.441894531250000000e+00
4.350000000000000000e+02,1.207641791552305222e-03,1.036291122436523438e+01,4.489322185516357422e+00
4.360000000000000000e+02,1.204336294904351234e-03,1.051986789703369141e+01,4.431873321533203125e+00
4.370000000000000000e+02,1.202394720166921616e-03,1.063367748260498047e+01,4.501471996307373047e+00
4.380000000000000000e+02,1.200335798785090446e-03,1.063179969787597656e+01,4.477297306060791016e+00
4.390000000000000000e+02,1.199047546833753586e-03,1.064032936096191406e+01,4.508172035217285156e+00
4.400000000000000000e+02,1.198484795168042183e-03,1.064526462554931641e+01,4.534760475158691406e+00
4.410000000000000000e+02,1.196633325889706612e-03,1.068100929260253906e+01,4.631488800048828125e+00
4.420000000000000000e+02,1.194897107779979706e-03,1.069663143157958984e+01,4.671550750732421875e+00
4.430000000000000000e+02,1.191745512187480927e-03,1.072978973388671875e+01,4.704086303710937500e+00
4.440000000000000000e+02,1.185913803055882454e-03,1.072129631042480469e+01,4.624079227447509766e+00
4.450000000000000000e+02,1.173902070149779320e-03,1.069332313537597656e+01,4.421479701995849609e+00
4.460000000000000000e+02,1.160538173280656338e-03,1.043832874298095703e+01,3.877003431320190430e+00
4.470000000000000000e+02,1.166800153441727161e-03,1.023431968688964844e+01,3.211982965469360352e+00
4.480000000000000000e+02,1.147405011579394341e-03,1.033262634277343750e+01,3.532990932464599609e+00
4.490000000000000000e+02,1.129854004830121994e-03,1.024456596374511719e+01,3.297044277191162109e+00
4.500000000000000000e+02,1.109729986637830734e-03,9.833139419555664062e+00,2.754967212677001953e+00
